time_iso8601,stars_cumulative
2017-06-16 00:00:00+00:00,1154
2017-06-20 00:00:00+00:00,1155
2017-06-21 00:00:00+00:00,1156
2017-06-23 00:00:00+00:00,1159
2017-06-24 00:00:00+00:00,1160
2017-06-28 00:00:00+00:00,1162
2017-07-05 00:00:00+00:00,1165
2017-07-06 00:00:00+00:00,1166
2017-07-08 00:00:00+00:00,1167
2017-07-12 00:00:00+00:00,1168
2017-07-13 00:00:00+00:00,1169
2017-07-14 00:00:00+00:00,1170
2017-07-15 00:00:00+00:00,1171
2017-07-20 00:00:00+00:00,1172
2017-07-28 00:00:00+00:00,1174
2017-08-01 00:00:00+00:00,1175
2017-08-02 00:00:00+00:00,1177
2017-08-05 00:00:00+00:00,1178
2017-08-08 00:00:00+00:00,1179
2017-08-09 00:00:00+00:00,1182
2017-08-10 00:00:00+00:00,1183
2017-08-12 00:00:00+00:00,1184
2017-08-13 00:00:00+00:00,1187
2017-08-14 00:00:00+00:00,1188
2017-08-15 00:00:00+00:00,1190
2017-08-16 00:00:00+00:00,1192
2017-08-17 00:00:00+00:00,1194
2017-08-18 00:00:00+00:00,1195
2017-08-19 00:00:00+00:00,1197
2017-08-22 00:00:00+00:00,1198
2017-08-23 00:00:00+00:00,1200
2017-08-24 00:00:00+00:00,1202
2017-08-25 00:00:00+00:00,1204
2017-08-28 00:00:00+00:00,1205
2017-08-31 00:00:00+00:00,1207
2017-09-01 00:00:00+00:00,1208
2017-09-06 00:00:00+00:00,1209
2017-09-07 00:00:00+00:00,1210
2017-09-10 00:00:00+00:00,1211
2017-09-11 00:00:00+00:00,1213
2017-09-12 00:00:00+00:00,1215
2017-09-13 00:00:00+00:00,1219
2017-09-14 00:00:00+00:00,1220
2017-09-18 00:00:00+00:00,1221
2017-09-22 00:00:00+00:00,1222
2017-09-23 00:00:00+00:00,1223
2017-09-27 00:00:00+00:00,1224
2017-09-28 00:00:00+00:00,1225
2017-09-29 00:00:00+00:00,1227
2017-10-07 00:00:00+00:00,1228
2017-10-09 00:00:00+00:00,1229
2017-10-10 00:00:00+00:00,1230
2017-10-13 00:00:00+00:00,1231
2017-10-14 00:00:00+00:00,1232
2017-10-17 00:00:00+00:00,1234
2017-10-18 00:00:00+00:00,1235
2017-10-20 00:00:00+00:00,1236
2017-10-24 00:00:00+00:00,1237
2017-10-25 00:00:00+00:00,1238
2017-10-27 00:00:00+00:00,1241
2017-11-01 00:00:00+00:00,1243
2017-11-02 00:00:00+00:00,1244
2017-11-07 00:00:00+00:00,1245
2017-11-15 00:00:00+00:00,1246
2017-11-16 00:00:00+00:00,1248
2017-11-17 00:00:00+00:00,1249
2017-11-19 00:00:00+00:00,1250
2017-11-20 00:00:00+00:00,1251
2017-11-22 00:00:00+00:00,1252
2017-11-25 00:00:00+00:00,1253
2017-11-29 00:00:00+00:00,1254
2017-11-30 00:00:00+00:00,1255
2017-12-06 00:00:00+00:00,1257
2017-12-11 00:00:00+00:00,1258
2017-12-12 00:00:00+00:00,1260
2017-12-14 00:00:00+00:00,1261
2017-12-15 00:00:00+00:00,1262
2017-12-19 00:00:00+00:00,1263
2017-12-20 00:00:00+00:00,1264
2017-12-21 00:00:00+00:00,1265
2017-12-22 00:00:00+00:00,1268
2017-12-25 00:00:00+00:00,1270
2017-12-26 00:00:00+00:00,1271
2017-12-29 00:00:00+00:00,1272
2017-12-31 00:00:00+00:00,1273
2018-01-02 00:00:00+00:00,1274
2018-01-03 00:00:00+00:00,1275
2018-01-04 00:00:00+00:00,1277
2018-01-05 00:00:00+00:00,1278
2018-01-08 00:00:00+00:00,1280
2018-01-09 00:00:00+00:00,1281
2018-01-13 00:00:00+00:00,1282
2018-01-16 00:00:00+00:00,1283
2018-01-17 00:00:00+00:00,1284
2018-01-19 00:00:00+00:00,1285
2018-01-20 00:00:00+00:00,1286
2018-01-22 00:00:00+00:00,1287
2018-01-23 00:00:00+00:00,1290
2018-01-29 00:00:00+00:00,1292
2018-02-03 00:00:00+00:00,1293
2018-02-06 00:00:00+00:00,1295
2018-02-08 00:00:00+00:00,1296
2018-02-11 00:00:00+00:00,1297
2018-02-13 00:00:00+00:00,1298
2018-02-16 00:00:00+00:00,1299
2018-02-22 00:00:00+00:00,1300
2018-02-23 00:00:00+00:00,1301
2018-02-24 00:00:00+00:00,1302
2018-02-27 00:00:00+00:00,1303
2018-03-07 00:00:00+00:00,1304
2018-03-11 00:00:00+00:00,1305
2018-03-13 00:00:00+00:00,1306
2018-03-15 00:00:00+00:00,1307
2018-03-16 00:00:00+00:00,1308
2018-03-17 00:00:00+00:00,1309
2018-03-21 00:00:00+00:00,1311
2018-03-22 00:00:00+00:00,1312
2018-03-27 00:00:00+00:00,1313
2018-04-03 00:00:00+00:00,1314
2018-04-08 00:00:00+00:00,1317
2018-04-09 00:00:00+00:00,1320
2018-04-10 00:00:00+00:00,1321
2018-04-11 00:00:00+00:00,1323
2018-04-12 00:00:00+00:00,1324
2018-04-16 00:00:00+00:00,1325
2018-04-19 00:00:00+00:00,1328
2018-04-20 00:00:00+00:00,1329
2018-04-25 00:00:00+00:00,1331
2018-04-26 00:00:00+00:00,1332
2018-05-07 00:00:00+00:00,1333
2018-05-09 00:00:00+00:00,1334
2018-05-12 00:00:00+00:00,1335
2018-05-15 00:00:00+00:00,1336
2018-05-16 00:00:00+00:00,1337
2018-05-17 00:00:00+00:00,1339
2018-05-20 00:00:00+00:00,1341
2018-05-22 00:00:00+00:00,1344
2018-05-24 00:00:00+00:00,1345
2018-05-28 00:00:00+00:00,1346
2018-05-31 00:00:00+00:00,1347
2018-06-01 00:00:00+00:00,1348
2018-06-04 00:00:00+00:00,1351
2018-06-05 00:00:00+00:00,1353
2018-06-06 00:00:00+00:00,1354
2018-06-07 00:00:00+00:00,1355
2018-06-11 00:00:00+00:00,1357
2018-06-12 00:00:00+00:00,1358
2018-06-13 00:00:00+00:00,1360
2018-06-14 00:00:00+00:00,1361
2018-06-17 00:00:00+00:00,1362
2018-06-19 00:00:00+00:00,1363
2018-06-21 00:00:00+00:00,1364
2018-06-25 00:00:00+00:00,1366
2018-06-27 00:00:00+00:00,1367
2018-06-28 00:00:00+00:00,1369
2018-06-29 00:00:00+00:00,1370
2018-07-03 00:00:00+00:00,1371
2018-07-05 00:00:00+00:00,1372
2018-07-06 00:00:00+00:00,1374
2018-07-09 00:00:00+00:00,1375
2018-07-15 00:00:00+00:00,1376
2018-07-16 00:00:00+00:00,1377
2018-07-20 00:00:00+00:00,1378
2018-07-22 00:00:00+00:00,1379
2018-07-25 00:00:00+00:00,1380
2018-07-31 00:00:00+00:00,1381
2018-08-01 00:00:00+00:00,1382
2018-08-02 00:00:00+00:00,1384
2018-08-05 00:00:00+00:00,1385
2018-08-06 00:00:00+00:00,1387
2018-08-07 00:00:00+00:00,1388
2018-08-08 00:00:00+00:00,1392
2018-08-09 00:00:00+00:00,1394
2018-08-12 00:00:00+00:00,1395
2018-08-13 00:00:00+00:00,1396
2018-08-14 00:00:00+00:00,1397
2018-08-15 00:00:00+00:00,1398
2018-08-20 00:00:00+00:00,1399
2018-08-21 00:00:00+00:00,1400
2018-08-24 00:00:00+00:00,1401
2018-08-26 00:00:00+00:00,1402
2018-09-02 00:00:00+00:00,1403
2018-09-03 00:00:00+00:00,1404
2018-09-06 00:00:00+00:00,1405
2018-09-12 00:00:00+00:00,1406
2018-09-13 00:00:00+00:00,1407
2018-09-14 00:00:00+00:00,1408
2018-09-15 00:00:00+00:00,1409
2018-09-21 00:00:00+00:00,1411
2018-09-22 00:00:00+00:00,1412
2018-09-25 00:00:00+00:00,1414
2018-09-27 00:00:00+00:00,1415
2018-09-28 00:00:00+00:00,1416
2018-09-29 00:00:00+00:00,1417
2018-10-06 00:00:00+00:00,1418
2018-10-07 00:00:00+00:00,1420
2018-10-08 00:00:00+00:00,1421
2018-10-09 00:00:00+00:00,1422
2018-10-10 00:00:00+00:00,1423
2018-10-11 00:00:00+00:00,1424
2018-10-13 00:00:00+00:00,1425
2018-10-16 00:00:00+00:00,1426
2018-10-17 00:00:00+00:00,1427
2018-10-25 00:00:00+00:00,1428
2018-10-31 00:00:00+00:00,1429
2018-11-05 00:00:00+00:00,1430
2018-11-06 00:00:00+00:00,1432
2018-11-07 00:00:00+00:00,1434
2018-11-13 00:00:00+00:00,1435
2018-11-14 00:00:00+00:00,1436
2018-11-19 00:00:00+00:00,1438
2018-11-20 00:00:00+00:00,1440
2018-11-24 00:00:00+00:00,1441
2018-11-26 00:00:00+00:00,1443
2018-11-27 00:00:00+00:00,1444
2018-11-28 00:00:00+00:00,1445
2018-11-30 00:00:00+00:00,1446
2018-12-05 00:00:00+00:00,1447
2018-12-06 00:00:00+00:00,1449
2018-12-09 00:00:00+00:00,1450
2018-12-13 00:00:00+00:00,1451
2018-12-25 00:00:00+00:00,1452
2018-12-27 00:00:00+00:00,1453
2018-12-29 00:00:00+00:00,1454
2019-01-02 00:00:00+00:00,1455
2019-01-05 00:00:00+00:00,1457
2019-01-09 00:00:00+00:00,1459
2019-01-17 00:00:00+00:00,1460
2019-01-19 00:00:00+00:00,1461
2019-01-24 00:00:00+00:00,1463
2019-01-26 00:00:00+00:00,1464
2019-01-27 00:00:00+00:00,1465
2019-01-28 00:00:00+00:00,1466
2019-02-12 00:00:00+00:00,1468
2019-02-16 00:00:00+00:00,1469
2019-02-19 00:00:00+00:00,1470
2019-02-24 00:00:00+00:00,1473
2019-02-26 00:00:00+00:00,1474
2019-03-03 00:00:00+00:00,1475
2019-03-08 00:00:00+00:00,1476
2019-03-12 00:00:00+00:00,1477
2019-03-13 00:00:00+00:00,1479
2019-03-14 00:00:00+00:00,1480
2019-03-15 00:00:00+00:00,1481
2019-03-19 00:00:00+00:00,1483
2019-03-23 00:00:00+00:00,1484
2019-03-25 00:00:00+00:00,1485
2019-03-26 00:00:00+00:00,1487
2019-03-27 00:00:00+00:00,1488
2019-03-28 00:00:00+00:00,1489
2019-03-29 00:00:00+00:00,1490
2019-03-30 00:00:00+00:00,1491
2019-03-31 00:00:00+00:00,1492
2019-04-01 00:00:00+00:00,1493
2019-04-11 00:00:00+00:00,1494
2019-04-14 00:00:00+00:00,1496
2019-04-17 00:00:00+00:00,1497
2019-04-18 00:00:00+00:00,1499
2019-04-19 00:00:00+00:00,1501
2019-04-21 00:00:00+00:00,1503
2019-04-28 00:00:00+00:00,1504
2019-05-05 00:00:00+00:00,1506
2019-05-08 00:00:00+00:00,1507
2019-05-09 00:00:00+00:00,1508
2019-05-12 00:00:00+00:00,1510
2019-05-14 00:00:00+00:00,1512
2019-05-15 00:00:00+00:00,1514
2019-05-16 00:00:00+00:00,1515
2019-05-17 00:00:00+00:00,1516
2019-05-19 00:00:00+00:00,1517
2019-05-20 00:00:00+00:00,1518
2019-05-21 00:00:00+00:00,1519
2019-05-23 00:00:00+00:00,1520
2019-05-24 00:00:00+00:00,1521
2019-05-25 00:00:00+00:00,1522
2019-05-28 00:00:00+00:00,1523
2019-06-04 00:00:00+00:00,1524
2019-06-07 00:00:00+00:00,1525
2019-06-10 00:00:00+00:00,1526
2019-06-11 00:00:00+00:00,1527
2019-06-12 00:00:00+00:00,1529
2019-06-13 00:00:00+00:00,1531
2019-06-14 00:00:00+00:00,1532
2019-06-16 00:00:00+00:00,1533
2019-06-25 00:00:00+00:00,1535
2019-06-26 00:00:00+00:00,1536
2019-06-28 00:00:00+00:00,1537
2019-07-01 00:00:00+00:00,1538
2019-07-08 00:00:00+00:00,1540
2019-07-12 00:00:00+00:00,1541
2019-07-14 00:00:00+00:00,1543
2019-07-16 00:00:00+00:00,1545
2019-07-26 00:00:00+00:00,1546
2019-07-29 00:00:00+00:00,1548
2019-07-30 00:00:00+00:00,1550
2019-08-02 00:00:00+00:00,1551
2019-08-06 00:00:00+00:00,1553
2019-08-07 00:00:00+00:00,1554
2019-08-09 00:00:00+00:00,1556
2019-08-12 00:00:00+00:00,1557
2019-08-14 00:00:00+00:00,1559
2019-08-15 00:00:00+00:00,1560
2019-08-20 00:00:00+00:00,1561
2019-08-21 00:00:00+00:00,1562
2019-08-28 00:00:00+00:00,1565
2019-08-29 00:00:00+00:00,1566
2019-08-30 00:00:00+00:00,1567
2019-09-04 00:00:00+00:00,1568
2019-09-08 00:00:00+00:00,1569
2019-09-10 00:00:00+00:00,1570
2019-09-11 00:00:00+00:00,1571
2019-09-16 00:00:00+00:00,1572
2019-09-19 00:00:00+00:00,1574
2019-09-20 00:00:00+00:00,1575
2019-09-25 00:00:00+00:00,1577
2019-09-30 00:00:00+00:00,1578
2019-10-03 00:00:00+00:00,1579
2019-10-04 00:00:00+00:00,1580
2019-10-10 00:00:00+00:00,1583
2019-10-11 00:00:00+00:00,1584
2019-10-15 00:00:00+00:00,1585
2019-10-17 00:00:00+00:00,1586
2019-10-20 00:00:00+00:00,1588
2019-10-21 00:00:00+00:00,1589
2019-10-24 00:00:00+00:00,1590
2019-10-28 00:00:00+00:00,1591
2019-10-31 00:00:00+00:00,1593
2019-11-02 00:00:00+00:00,1594
2019-11-05 00:00:00+00:00,1595
2019-11-06 00:00:00+00:00,1597
2019-11-07 00:00:00+00:00,1601
2019-11-09 00:00:00+00:00,1603
2019-11-10 00:00:00+00:00,1604
2019-11-11 00:00:00+00:00,1605
2019-11-17 00:00:00+00:00,1606
2019-11-23 00:00:00+00:00,1607
2019-12-04 00:00:00+00:00,1609
2019-12-07 00:00:00+00:00,1610
2019-12-12 00:00:00+00:00,1611
2019-12-13 00:00:00+00:00,1612
2019-12-14 00:00:00+00:00,1613
2019-12-16 00:00:00+00:00,1615
2019-12-20 00:00:00+00:00,1616
2019-12-21 00:00:00+00:00,1617
2019-12-22 00:00:00+00:00,1618
2019-12-27 00:00:00+00:00,1619
2019-12-31 00:00:00+00:00,1620
2020-01-01 00:00:00+00:00,1621
2020-01-02 00:00:00+00:00,1622
2020-01-05 00:00:00+00:00,1623
2020-01-06 00:00:00+00:00,1624
2020-01-07 00:00:00+00:00,1625
2020-01-10 00:00:00+00:00,1626
2020-01-14 00:00:00+00:00,1627
2020-01-15 00:00:00+00:00,1629
2020-01-17 00:00:00+00:00,1630
2020-01-19 00:00:00+00:00,1631
2020-01-21 00:00:00+00:00,1632
2020-01-24 00:00:00+00:00,1633
2020-01-26 00:00:00+00:00,1634
2020-02-03 00:00:00+00:00,1636
2020-02-14 00:00:00+00:00,1637
2020-02-18 00:00:00+00:00,1639
2020-02-24 00:00:00+00:00,1641
2020-02-28 00:00:00+00:00,1642
2020-03-05 00:00:00+00:00,1643
2020-03-09 00:00:00+00:00,1645
2020-03-10 00:00:00+00:00,1647
2020-03-15 00:00:00+00:00,1648
2020-03-19 00:00:00+00:00,1649
2020-03-20 00:00:00+00:00,1652
2020-03-21 00:00:00+00:00,1653
2020-03-24 00:00:00+00:00,1654
2020-03-30 00:00:00+00:00,1655
2020-03-31 00:00:00+00:00,1662
2020-04-07 00:00:00+00:00,1663
2020-04-09 00:00:00+00:00,1665
2020-04-10 00:00:00+00:00,1667
2020-04-13 00:00:00+00:00,1671
2020-04-17 00:00:00+00:00,1672
2020-04-18 00:00:00+00:00,1673
2020-04-19 00:00:00+00:00,1676
2020-04-20 00:00:00+00:00,1677
2020-04-22 00:00:00+00:00,1678
2020-04-23 00:00:00+00:00,1680
2020-04-29 00:00:00+00:00,1681
2020-05-03 00:00:00+00:00,1682
2020-05-06 00:00:00+00:00,1683
2020-05-07 00:00:00+00:00,1684
2020-05-08 00:00:00+00:00,1685
2020-05-10 00:00:00+00:00,1687
2020-05-12 00:00:00+00:00,1688
2020-05-14 00:00:00+00:00,1689
2020-05-15 00:00:00+00:00,1690
2020-05-20 00:00:00+00:00,1691
2020-05-22 00:00:00+00:00,1692
2020-05-23 00:00:00+00:00,1693
2020-05-24 00:00:00+00:00,1694
2020-05-25 00:00:00+00:00,1696
2020-05-26 00:00:00+00:00,1697
2020-05-27 00:00:00+00:00,1698
2020-05-28 00:00:00+00:00,1699
2020-06-01 00:00:00+00:00,1700
2020-06-02 00:00:00+00:00,1701
2020-06-04 00:00:00+00:00,1702
2020-06-10 00:00:00+00:00,1703
2020-06-11 00:00:00+00:00,1704
2020-06-13 00:00:00+00:00,1706
2020-06-16 00:00:00+00:00,1707
2020-06-18 00:00:00+00:00,1708
2020-06-19 00:00:00+00:00,1712
2020-06-20 00:00:00+00:00,1713
2020-06-23 00:00:00+00:00,1714
2020-06-28 00:00:00+00:00,1715
2020-06-29 00:00:00+00:00,1716
2020-07-01 00:00:00+00:00,1718
2020-07-03 00:00:00+00:00,1719
2020-07-08 00:00:00+00:00,1720
2020-07-11 00:00:00+00:00,1721
2020-07-24 00:00:00+00:00,1722
2020-07-25 00:00:00+00:00,1723
2020-07-26 00:00:00+00:00,1724
2020-07-30 00:00:00+00:00,1725
2020-07-31 00:00:00+00:00,1728
2020-08-01 00:00:00+00:00,1733
2020-08-04 00:00:00+00:00,1734
2020-08-06 00:00:00+00:00,1735
2020-08-11 00:00:00+00:00,1737
2020-08-12 00:00:00+00:00,1738
2020-08-14 00:00:00+00:00,1740
2020-08-16 00:00:00+00:00,1741
2020-08-19 00:00:00+00:00,1742
2020-08-20 00:00:00+00:00,1743
2020-08-21 00:00:00+00:00,1744
2020-08-26 00:00:00+00:00,1745
2020-08-28 00:00:00+00:00,1746
2020-08-30 00:00:00+00:00,1747
2020-09-04 00:00:00+00:00,1749
2020-09-08 00:00:00+00:00,1751
2020-09-10 00:00:00+00:00,1752
2020-09-11 00:00:00+00:00,1753
2020-09-12 00:00:00+00:00,1754
2020-09-14 00:00:00+00:00,1755
2020-09-20 00:00:00+00:00,1756
2020-09-23 00:00:00+00:00,1757
2020-09-24 00:00:00+00:00,1758
2020-09-25 00:00:00+00:00,1759
2020-09-28 00:00:00+00:00,1761
2020-10-09 00:00:00+00:00,1763
2020-10-12 00:00:00+00:00,1765
2020-10-13 00:00:00+00:00,1766
2020-10-15 00:00:00+00:00,1767
2020-10-19 00:00:00+00:00,1768
2020-10-20 00:00:00+00:00,1770
2020-10-21 00:00:00+00:00,1771
2020-10-28 00:00:00+00:00,1772
2020-10-29 00:00:00+00:00,1773
2020-10-30 00:00:00+00:00,1774
2020-11-02 00:00:00+00:00,1775
2020-11-09 00:00:00+00:00,1776
2020-11-11 00:00:00+00:00,1777
2020-11-12 00:00:00+00:00,1778
2020-11-16 00:00:00+00:00,1779
2020-11-19 00:00:00+00:00,1780
2020-11-22 00:00:00+00:00,1781
2020-11-23 00:00:00+00:00,1782
2020-11-24 00:00:00+00:00,1783
2020-11-27 00:00:00+00:00,1784
2020-11-30 00:00:00+00:00,1785
2020-12-03 00:00:00+00:00,1787
2020-12-07 00:00:00+00:00,1789
2020-12-10 00:00:00+00:00,1790
2020-12-11 00:00:00+00:00,1791
2020-12-15 00:00:00+00:00,1793
2020-12-22 00:00:00+00:00,1794
2020-12-23 00:00:00+00:00,1797
2020-12-24 00:00:00+00:00,1798
2020-12-27 00:00:00+00:00,1799
2020-12-29 00:00:00+00:00,1800
2020-12-31 00:00:00+00:00,1801
2021-01-03 00:00:00+00:00,1802
2021-01-04 00:00:00+00:00,1803
2021-01-06 00:00:00+00:00,1804
2021-01-07 00:00:00+00:00,1805
2021-01-11 00:00:00+00:00,1806
2021-01-12 00:00:00+00:00,1807
2021-01-14 00:00:00+00:00,1809
2021-01-16 00:00:00+00:00,1810
2021-01-20 00:00:00+00:00,1812
2021-01-22 00:00:00+00:00,1813
2021-01-24 00:00:00+00:00,1814
2021-01-25 00:00:00+00:00,1815
2021-01-26 00:00:00+00:00,1816
2021-02-06 00:00:00+00:00,1817
2021-02-07 00:00:00+00:00,1818
2021-02-20 00:00:00+00:00,1819
2021-02-21 00:00:00+00:00,1821
2021-02-22 00:00:00+00:00,1822
2021-02-24 00:00:00+00:00,1825
2021-02-25 00:00:00+00:00,1826
2021-03-02 00:00:00+00:00,1827
2021-03-03 00:00:00+00:00,1828
2021-03-08 00:00:00+00:00,1829
2021-03-09 00:00:00+00:00,1830
2021-03-10 00:00:00+00:00,1831
2021-03-11 00:00:00+00:00,1832
2021-03-12 00:00:00+00:00,1833
2021-03-13 00:00:00+00:00,1834
2021-03-14 00:00:00+00:00,1835
2021-03-19 00:00:00+00:00,1836
2021-03-21 00:00:00+00:00,1837
2021-03-22 00:00:00+00:00,1839
2021-03-23 00:00:00+00:00,1840
2021-03-24 00:00:00+00:00,1841
2021-03-25 00:00:00+00:00,1842
2021-03-27 00:00:00+00:00,1843
2021-03-31 00:00:00+00:00,1844
2021-04-04 00:00:00+00:00,1845
2021-04-05 00:00:00+00:00,1846
2021-04-07 00:00:00+00:00,1847
2021-04-09 00:00:00+00:00,1848
2021-04-11 00:00:00+00:00,1849
2021-04-16 00:00:00+00:00,1850
2021-04-22 00:00:00+00:00,1851
2021-04-27 00:00:00+00:00,1852
2021-04-28 00:00:00+00:00,1853
2021-04-29 00:00:00+00:00,1854
2021-05-04 00:00:00+00:00,1855
2021-05-06 00:00:00+00:00,1856
2021-05-11 00:00:00+00:00,1858
2021-05-12 00:00:00+00:00,1859
2021-05-20 00:00:00+00:00,1861
2021-05-21 00:00:00+00:00,1862
2021-05-24 00:00:00+00:00,1863
2021-05-29 00:00:00+00:00,1864
2021-06-01 00:00:00+00:00,1865
2021-06-04 00:00:00+00:00,1866
2021-06-06 00:00:00+00:00,1867
2021-06-07 00:00:00+00:00,1869
2021-06-09 00:00:00+00:00,1870
2021-06-10 00:00:00+00:00,1871
2021-06-11 00:00:00+00:00,1873
2021-06-15 00:00:00+00:00,1874
2021-06-18 00:00:00+00:00,1875
2021-06-20 00:00:00+00:00,1876
2021-06-21 00:00:00+00:00,1877
2021-06-22 00:00:00+00:00,1878
2021-06-29 00:00:00+00:00,1879
2021-07-01 00:00:00+00:00,1880
2021-07-05 00:00:00+00:00,1882
2021-07-07 00:00:00+00:00,1883
2021-07-15 00:00:00+00:00,1884
2021-07-17 00:00:00+00:00,1885
2021-07-19 00:00:00+00:00,1886
2021-07-28 00:00:00+00:00,1887
2021-08-05 00:00:00+00:00,1888
2021-08-11 00:00:00+00:00,1889
2021-08-12 00:00:00+00:00,1890
2021-08-13 00:00:00+00:00,1891
2021-08-14 00:00:00+00:00,1892
2021-08-17 00:00:00+00:00,1893
2021-08-29 00:00:00+00:00,1894
2021-08-31 00:00:00+00:00,1895
2021-09-05 00:00:00+00:00,1897
2021-09-07 00:00:00+00:00,1898
2021-09-08 00:00:00+00:00,1899
2021-09-09 00:00:00+00:00,1900
2021-09-12 00:00:00+00:00,1901
2021-09-18 00:00:00+00:00,1902
2021-09-28 00:00:00+00:00,1903
2021-10-01 00:00:00+00:00,1904
2021-10-06 00:00:00+00:00,1905
2021-10-07 00:00:00+00:00,1906
2021-10-11 00:00:00+00:00,1907
2021-10-18 00:00:00+00:00,1908
2021-10-23 00:00:00+00:00,1909
2021-10-25 00:00:00+00:00,1910
2021-11-03 00:00:00+00:00,1912
2021-11-06 00:00:00+00:00,1913
2021-11-10 00:00:00+00:00,1914
2021-11-17 00:00:00+00:00,1915
2021-11-22 00:00:00+00:00,1916
2021-11-23 00:00:00+00:00,1917
2021-11-24 00:00:00+00:00,1918
2021-11-25 00:00:00+00:00,1919
2021-11-27 00:00:00+00:00,1921
2021-11-30 00:00:00+00:00,1922
2021-12-02 00:00:00+00:00,1923
2021-12-03 00:00:00+00:00,1924
2021-12-09 00:00:00+00:00,1926
2021-12-10 00:00:00+00:00,1928
2021-12-19 00:00:00+00:00,1929
2021-12-20 00:00:00+00:00,1930
2021-12-22 00:00:00+00:00,1931
2021-12-24 00:00:00+00:00,1932
2021-12-25 00:00:00+00:00,1933
2021-12-30 00:00:00+00:00,1935
2022-01-03 00:00:00+00:00,1936
2022-01-04 00:00:00+00:00,1937
2022-01-10 00:00:00+00:00,1939
2022-01-11 00:00:00+00:00,1940
2022-01-16 00:00:00+00:00,1941
2022-01-17 00:00:00+00:00,1942
2022-01-21 00:00:00+00:00,1943
2022-01-22 00:00:00+00:00,1944
2022-01-25 00:00:00+00:00,1946
2022-01-30 00:00:00+00:00,1947
2022-01-31 00:00:00+00:00,1948
2022-02-06 00:00:00+00:00,1949
2022-02-09 00:00:00+00:00,1956
2022-02-10 00:00:00+00:00,1958
2022-02-14 00:00:00+00:00,1959
2022-02-15 00:00:00+00:00,1961
2022-02-16 00:00:00+00:00,1962
2022-02-18 00:00:00+00:00,1963
2022-02-20 00:00:00+00:00,1964
2022-02-21 00:00:00+00:00,1965
2022-02-22 00:00:00+00:00,1968
2022-02-23 00:00:00+00:00,1969
2022-02-24 00:00:00+00:00,1970
2022-02-27 00:00:00+00:00,1971
2022-03-01 00:00:00+00:00,1972
2022-03-03 00:00:00+00:00,1974
2022-03-05 00:00:00+00:00,1975
2022-03-07 00:00:00+00:00,1976
2022-03-09 00:00:00+00:00,1977
2022-03-11 00:00:00+00:00,1979
2022-03-14 00:00:00+00:00,1980
2022-03-15 00:00:00+00:00,1981
2022-03-16 00:00:00+00:00,1982
2022-03-17 00:00:00+00:00,1983
2022-03-18 00:00:00+00:00,1984
2022-03-20 00:00:00+00:00,1986
2022-03-21 00:00:00+00:00,1987
2022-03-22 00:00:00+00:00,1988
2022-03-24 00:00:00+00:00,1990
2022-03-28 00:00:00+00:00,1991
2022-03-29 00:00:00+00:00,1992
2022-03-30 00:00:00+00:00,1995
2022-04-01 00:00:00+00:00,1996
2022-04-06 00:00:00+00:00,1997
2022-04-11 00:00:00+00:00,1998
2022-04-20 00:00:00+00:00,2001
2022-04-21 00:00:00+00:00,2009
2022-04-22 00:00:00+00:00,2010
2022-04-23 00:00:00+00:00,2011
2022-04-26 00:00:00+00:00,2012
2022-05-01 00:00:00+00:00,2013
2022-05-02 00:00:00+00:00,2014
2022-05-04 00:00:00+00:00,2015
2022-05-05 00:00:00+00:00,2016
2022-05-07 00:00:00+00:00,2017
2022-05-08 00:00:00+00:00,2018
2022-05-09 00:00:00+00:00,2019
2022-05-10 00:00:00+00:00,2022
2022-05-13 00:00:00+00:00,2023
2022-05-14 00:00:00+00:00,2024
2022-05-15 00:00:00+00:00,2025
2022-05-18 00:00:00+00:00,2027
2022-05-20 00:00:00+00:00,2028
2022-05-23 00:00:00+00:00,2029
2022-05-31 00:00:00+00:00,2030
2022-06-02 00:00:00+00:00,2031
2022-06-03 00:00:00+00:00,2032
2022-06-06 00:00:00+00:00,2033
2022-06-08 00:00:00+00:00,2034
2022-06-15 00:00:00+00:00,2035
2022-06-21 00:00:00+00:00,2036
2022-06-22 00:00:00+00:00,2038
2022-06-23 00:00:00+00:00,2039
2022-06-28 00:00:00+00:00,2040
2022-06-30 00:00:00+00:00,2041
2022-07-01 00:00:00+00:00,2042
2022-07-02 00:00:00+00:00,2043
2022-07-04 00:00:00+00:00,2045
2022-07-06 00:00:00+00:00,2046
2022-07-08 00:00:00+00:00,2048
2022-07-18 00:00:00+00:00,2049
2022-07-19 00:00:00+00:00,2050
2022-07-23 00:00:00+00:00,2052
2022-07-27 00:00:00+00:00,2053
2022-08-03 00:00:00+00:00,2054
2022-08-08 00:00:00+00:00,2056
2022-08-17 00:00:00+00:00,2057
2022-08-18 00:00:00+00:00,2058
2022-08-19 00:00:00+00:00,2059
2022-08-25 00:00:00+00:00,2061
2022-08-29 00:00:00+00:00,2065
2022-09-06 00:00:00+00:00,2066
2022-09-09 00:00:00+00:00,2067
2022-09-23 00:00:00+00:00,2068
2022-09-28 00:00:00+00:00,2069
2022-09-29 00:00:00+00:00,2070
2022-09-30 00:00:00+00:00,2071
2022-10-10 00:00:00+00:00,2072
2022-10-18 00:00:00+00:00,2073
2022-10-19 00:00:00+00:00,2074
2022-10-21 00:00:00+00:00,2075
2022-10-28 00:00:00+00:00,2076
